site,category,product_id,title,price,image_url,product_url
Naheed,Fresh Products,7758,Curry Leaves (Kari Patta) Local 1-Bunch,25.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/curry-leaves-kari-patta-local-1-bunch
Naheed,Fresh Products,7755,Basil (Tulsi) Leaves Local 80g (Approx),120.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/basil-tulsi-leaves-local-80g-approx
Naheed,Fresh Products,7754,"Watermelon (Tarbooz) Local, Per Piece",225.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/watermelon-local-per-piece
Naheed,Fresh Products,7751,"Pineapple (Ananas), Per Piece",295.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/pineapple-per-piece
Naheed,Fresh Products,7750,Bahi Fruit Local 1 KG,850.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/bahi-fruit-local-1-kg
Naheed,Fresh Products,7749,"Coconut (Naaril) Local, 1-Piece",700.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/coconut-local-1-piece
Naheed,Fresh Products,7743,"Sweet Tamarind (Imli) Local, 250g",700.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/sweet-tamarind-local-250g
Naheed,Fresh Products,7742,Guava Local 1 KG,360.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/guava-local-1-kg
Naheed,Fresh Products,7739,"Green Apple (saeb) Local, 1Kg",380.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/green-apple-local-1-kg
Naheed,Fresh Products,7737,Grapefruit Local 1 Piece,80.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/grapefruit-local-1-piece
Naheed,Fresh Products,7736,"Banana (Kela) Local, 1-Dozen",288.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/banana-local-1-dozen
Naheed,Frozen,141506,"Sabroso Whole Wheat Paratha, 1600g, 20-Pack",100.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1177643-1.jpg,https://www.naheed.pk/sabroso-whole-wheat-paratha-20-s-1600gm
Naheed,Frozen,141505,"K&N Fire Bolts, 260g",510.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1309471-1.jpg,https://www.naheed.pk/k-n-fire-bolts-260gm
